latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
21.476273,39.16241,7.0,10800,Asia/Riyadh,GMT+3

time,temperature_2m (°C),relative_humidity_2m (%),shortwave_radiation (W/m²),direct_normal_irradiance (W/m²),diffuse_radiation (W/m²),wind_speed_10m (m/s)
2024-01-23T23:00,25.7,79,0.0,0.0,0.0,4.51
2024-01-24T00:00,25.3,79,0.0,0.0,0.0,4.14
2024-01-24T01:00,24.8,80,0.0,0.0,0.0,3.95
2024-01-24T02:00,24.3,81,0.0,0.0,0.0,3.81
2024-01-24T03:00,23.9,81,0.0,0.0,0.0,4.20
2024-01-24T04:00,24.1,80,0.0,0.0,0.0,4.36
2024-01-24T05:00,23.6,80,0.0,0.0,0.0,4.32
2024-01-24T06:00,23.2,81,0.0,0.0,0.0,4.12
2024-01-24T07:00,22.7,84,0.0,0.0,0.0,4.23
2024-01-24T08:00,23.6,81,46.0,139.8,29.0,4.40
2024-01-24T09:00,25.6,71,219.0,443.9,86.0,4.71
2024-01-24T10:00,27.6,62,418.0,615.6,120.0,5.39
2024-01-24T11:00,28.9,57,586.0,717.2,136.0,4.85
2024-01-24T12:00,29.6,56,699.0,766.9,147.0,5.04
2024-01-24T13:00,29.5,58,737.0,773.6,153.0,6.65
2024-01-24T14:00,29.1,57,703.0,744.9,159.0,8.63
2024-01-24T15:00,28.5,54,595.0,671.5,160.0,8.80
2024-01-24T16:00,27.8,56,421.0,532.3,148.0,8.82
2024-01-24T17:00,26.8,59,256.0,472.0,98.0,8.83
2024-01-24T18:00,25.9,62,69.0,184.5,43.0,8.41
2024-01-24T19:00,25.3,64,0.0,0.0,0.0,7.85
2024-01-24T20:00,25.0,66,0.0,0.0,0.0,7.62
2024-01-24T21:00,24.7,67,0.0,0.0,0.0,7.09
2024-01-24T22:00,24.3,68,0.0,0.0,0.0,6.25
2024-01-24T23:00,24.0,68,0.0,0.0,0.0,5.70
2024-01-25T00:00,23.6,69,0.0,0.0,0.0,5.20
2024-01-25T01:00,23.1,71,0.0,0.0,0.0,4.54
2024-01-25T02:00,22.6,72,0.0,0.0,0.0,4.18
2024-01-25T03:00,22.2,73,0.0,0.0,0.0,4.33
2024-01-25T04:00,22.4,72,0.0,0.0,0.0,4.09
2024-01-25T05:00,22.2,70,0.0,0.0,0.0,4.27
2024-01-25T06:00,22.0,71,0.0,0.0,0.0,4.22
2024-01-25T07:00,21.7,72,0.0,0.0,0.0,3.98
2024-01-25T08:00,22.5,68,46.0,114.6,32.0,3.42
2024-01-25T09:00,24.1,63,216.0,402.2,95.0,3.45
2024-01-25T10:00,25.6,59,409.0,566.1,134.0,3.93
2024-01-25T11:00,26.6,56,580.0,689.4,146.0,4.33
2024-01-25T12:00,27.3,55,687.0,725.5,163.0,4.46
2024-01-25T13:00,27.7,56,718.0,706.1,183.0,4.96
2024-01-25T14:00,27.5,58,679.0,657.3,197.0,6.38
2024-01-25T15:00,27.0,60,570.0,574.6,196.0,6.88
2024-01-25T16:00,26.7,61,420.0,496.2,164.0,6.79
2024-01-25T17:00,26.0,65,236.0,349.4,118.0,7.14
2024-01-25T18:00,25.1,69,65.0,98.3,51.0,7.05
2024-01-25T19:00,24.8,70,0.0,0.0,0.0,7.61
2024-01-25T20:00,24.4,72,0.0,0.0,0.0,7.35
2024-01-25T21:00,23.9,72,0.0,0.0,0.0,6.51
2024-01-25T22:00,23.6,72,0.0,0.0,0.0,5.81
2024-01-25T23:00,23.4,73,0.0,0.0,0.0,6.26
2024-01-26T00:00,23.4,73,0.0,0.0,0.0,6.55
2024-01-26T01:00,23.0,76,0.0,0.0,0.0,5.87
2024-01-26T02:00,23.0,76,0.0,0.0,0.0,5.75
2024-01-26T03:00,22.8,77,0.0,0.0,0.0,6.10
2024-01-26T04:00,23.0,77,0.0,0.0,0.0,6.96
2024-01-26T05:00,22.9,74,0.0,0.0,0.0,7.09
2024-01-26T06:00,22.9,72,0.0,0.0,0.0,6.86
2024-01-26T07:00,22.7,69,0.0,0.0,0.0,8.29
2024-01-26T08:00,22.4,69,11.0,0.0,11.0,8.29
2024-01-26T09:00,22.2,67,44.0,0.0,44.0,8.24
2024-01-26T10:00,22.2,69,211.0,96.4,164.0,7.51
2024-01-26T11:00,22.7,62,264.0,79.2,214.0,7.91
2024-01-26T12:00,23.3,56,391.0,180.8,260.0,9.35
2024-01-26T13:00,23.4,53,413.0,180.2,276.0,9.21
2024-01-26T14:00,22.9,53,277.0,51.6,239.0,8.68
2024-01-26T15:00,22.9,53,318.0,178.9,201.0,8.51
2024-01-26T16:00,23.5,51,211.0,28.9,196.0,8.21
2024-01-26T17:00,23.2,49,176.0,96.9,143.0,8.08
2024-01-26T18:00,22.7,50,43.0,41.7,37.0,6.66
2024-01-26T19:00,22.1,53,0.0,0.0,0.0,5.32
2024-01-26T20:00,21.5,55,0.0,0.0,0.0,4.90
2024-01-26T21:00,20.9,58,0.0,0.0,0.0,4.57
2024-01-26T22:00,20.5,61,0.0,0.0,0.0,4.37
2024-01-26T23:00,20.3,63,0.0,0.0,0.0,5.07
2024-01-27T00:00,20.1,68,0.0,0.0,0.0,5.66
2024-01-27T01:00,20.0,71,0.0,0.0,0.0,5.39
2024-01-27T02:00,19.5,72,0.0,0.0,0.0,5.23
2024-01-27T03:00,18.9,72,0.0,0.0,0.0,4.66
2024-01-27T04:00,19.5,70,0.0,0.0,0.0,3.96
2024-01-27T05:00,19.5,71,0.0,0.0,0.0,4.65
2024-01-27T06:00,19.3,71,0.0,0.0,0.0,4.24
2024-01-27T07:00,19.3,69,0.0,0.0,0.0,4.50
2024-01-27T08:00,19.9,67,28.0,0.0,28.0,4.74
2024-01-27T09:00,21.0,60,120.0,16.5,115.0,5.27
2024-01-27T10:00,22.3,51,279.0,104.2,228.0,6.95
2024-01-27T11:00,23.5,49,480.0,326.6,273.0,7.10
2024-01-27T12:00,24.5,46,651.0,547.2,253.0,7.40
2024-01-27T13:00,24.9,45,555.0,331.5,302.0,7.19
2024-01-27T14:00,24.8,45,414.0,159.6,296.0,6.82
2024-01-27T15:00,25.0,45,394.0,150.7,295.0,6.95
2024-01-27T16:00,24.8,46,288.0,141.7,214.0,6.89
2024-01-27T17:00,24.3,48,132.0,11.6,128.0,6.16
2024-01-27T18:00,23.6,50,47.0,27.5,43.0,6.45
2024-01-27T19:00,22.8,54,0.0,0.0,0.0,6.48
2024-01-27T20:00,22.3,57,0.0,0.0,0.0,6.00
2024-01-27T21:00,22.0,57,0.0,0.0,0.0,5.51
2024-01-27T22:00,21.7,58,0.0,0.0,0.0,5.71
2024-01-27T23:00,21.3,60,0.0,0.0,0.0,5.73
2024-01-28T00:00,21.0,60,0.0,0.0,0.0,5.64
2024-01-28T01:00,20.6,58,0.0,0.0,0.0,5.53
2024-01-28T02:00,20.3,59,0.0,0.0,0.0,5.36
2024-01-28T03:00,19.6,62,0.0,0.0,0.0,5.26
2024-01-28T04:00,19.8,60,0.0,0.0,0.0,5.76
2024-01-28T05:00,19.4,61,0.0,0.0,0.0,5.46
2024-01-28T06:00,19.0,62,0.0,0.0,0.0,5.70
2024-01-28T07:00,18.9,62,0.0,0.0,0.0,6.29
2024-01-28T08:00,19.9,57,50.0,145.0,32.0,6.58
2024-01-28T09:00,22.0,50,227.0,416.3,100.0,6.62
2024-01-28T10:00,24.0,45,427.0,582.2,141.0,8.00
2024-01-28T11:00,24.9,41,549.0,503.0,229.0,8.06
2024-01-28T12:00,25.5,41,597.0,405.5,301.0,7.75
2024-01-28T13:00,25.5,45,584.0,305.4,350.0,8.18
2024-01-28T14:00,25.1,49,467.0,188.6,327.0,8.54
2024-01-28T15:00,24.6,53,360.0,134.8,271.0,8.92
2024-01-28T16:00,24.5,54,279.0,102.8,225.0,9.04
2024-01-28T17:00,24.1,55,193.0,121.2,151.0,9.35
2024-01-28T18:00,23.4,57,73.0,129.3,54.0,8.94
2024-01-28T19:00,23.2,55,0.0,0.0,0.0,8.26
2024-01-28T20:00,23.0,55,0.0,0.0,0.0,7.31
2024-01-28T21:00,22.8,55,0.0,0.0,0.0,7.03
2024-01-28T22:00,22.6,55,0.0,0.0,0.0,6.79
2024-01-28T23:00,22.2,57,0.0,0.0,0.0,6.33
2024-01-29T00:00,22.1,58,0.0,0.0,0.0,6.13
2024-01-29T01:00,21.8,60,0.0,0.0,0.0,5.71
2024-01-29T02:00,21.1,63,0.0,0.0,0.0,5.01
2024-01-29T03:00,20.6,63,0.0,0.0,0.0,4.85
2024-01-29T04:00,20.9,58,0.0,0.0,0.0,4.81
2024-01-29T05:00,20.6,56,0.0,0.0,0.0,4.49
2024-01-29T06:00,20.3,56,0.0,0.0,0.0,4.34
2024-01-29T07:00,19.8,56,0.0,0.0,0.0,4.19
2024-01-29T08:00,20.6,53,35.0,24.0,32.0,4.07
2024-01-29T09:00,22.3,47,169.0,153.3,122.0,4.21
2024-01-29T10:00,23.8,49,348.0,294.0,203.0,5.40
2024-01-29T11:00,24.3,49,393.0,177.0,280.0,6.02
2024-01-29T12:00,25.3,48,548.0,311.2,320.0,6.49
2024-01-29T13:00,25.5,49,571.0,300.4,340.0,7.26
2024-01-29T14:00,25.5,48,578.0,347.5,319.0,7.93
2024-01-29T15:00,25.3,50,522.0,367.9,278.0,8.51
2024-01-29T16:00,24.7,51,340.0,185.5,242.0,8.02
2024-01-29T17:00,24.3,53,185.0,100.1,150.0,7.79
2024-01-29T18:00,23.6,56,56.0,40.4,50.0,7.56
2024-01-29T19:00,23.2,58,0.0,0.0,0.0,7.18
2024-01-29T20:00,22.9,59,0.0,0.0,0.0,6.69
2024-01-29T21:00,22.7,60,0.0,0.0,0.0,6.33
2024-01-29T22:00,22.3,62,0.0,0.0,0.0,5.76
2024-01-29T23:00,21.9,63,0.0,0.0,0.0,5.80
2024-01-30T00:00,21.4,64,0.0,0.0,0.0,5.71
2024-01-30T01:00,21.0,66,0.0,0.0,0.0,5.32
2024-01-30T02:00,20.3,67,0.0,0.0,0.0,4.79
2024-01-30T03:00,19.8,66,0.0,0.0,0.0,4.61
2024-01-30T04:00,20.0,64,0.0,0.0,0.0,4.61
2024-01-30T05:00,19.8,66,0.0,0.0,0.0,4.92
2024-01-30T06:00,19.5,67,0.0,0.0,0.0,5.14
2024-01-30T07:00,19.2,66,0.0,0.0,0.0,4.96
2024-01-30T08:00,20.0,59,44.0,55.7,37.0,5.32
2024-01-30T09:00,21.9,50,209.0,288.7,120.0,6.14
2024-01-30T10:00,23.5,48,424.0,565.4,144.0,7.51
2024-01-30T11:00,24.6,44,615.0,736.5,143.0,7.41
2024-01-30T12:00,25.1,42,672.0,603.8,228.0,7.24
2024-01-30T13:00,25.4,43,680.0,506.5,289.0,7.48
2024-01-30T14:00,25.7,43,690.0,591.9,247.0,7.88
2024-01-30T15:00,25.5,44,618.0,649.8,185.0,8.68
2024-01-30T16:00,24.8,48,453.0,562.8,154.0,8.81
2024-01-30T17:00,24.0,50,253.0,351.9,129.0,8.95
2024-01-30T18:00,23.2,49,79.0,166.8,54.0,8.51
2024-01-30T19:00,22.8,49,1.0,0.0,1.0,7.67
2024-01-30T20:00,22.3,51,0.0,0.0,0.0,6.82
2024-01-30T21:00,21.9,54,0.0,0.0,0.0,6.31
2024-01-30T22:00,21.4,57,0.0,0.0,0.0,5.91
2024-01-30T23:00,20.8,60,0.0,0.0,0.0,5.56
2024-01-31T00:00,20.0,62,0.0,0.0,0.0,5.13
2024-01-31T01:00,19.1,56,0.0,0.0,0.0,5.00
2024-01-31T02:00,18.9,54,0.0,0.0,0.0,5.16
2024-01-31T03:00,18.5,56,0.0,0.0,0.0,5.19
2024-01-31T04:00,18.7,60,0.0,0.0,0.0,5.20
2024-01-31T05:00,18.4,63,0.0,0.0,0.0,5.28
2024-01-31T06:00,18.0,66,0.0,0.0,0.0,5.08
2024-01-31T07:00,17.6,69,0.0,0.0,0.0,4.99
2024-01-31T08:00,18.6,66,52.0,166.1,31.0,5.02
2024-01-31T09:00,21.1,56,240.0,483.9,90.0,5.65
2024-01-31T10:00,23.1,49,449.0,661.5,120.0,6.96
2024-01-31T11:00,24.3,45,622.0,749.2,140.0,7.40
2024-01-31T12:00,25.2,44,736.0,794.0,150.0,8.00
2024-01-31T13:00,25.7,43,781.0,810.4,153.0,8.34
2024-01-31T14:00,25.4,44,751.0,799.6,150.0,9.13
2024-01-31T15:00,25.1,44,651.0,760.2,142.0,9.24
2024-01-31T16:00,24.6,47,488.0,677.4,126.0,8.76
2024-01-31T17:00,24.0,49,286.0,526.3,99.0,8.43
2024-01-31T18:00,23.2,52,86.0,257.7,47.0,8.10
2024-01-31T19:00,22.7,55,1.0,0.0,1.0,8.03
2024-01-31T20:00,22.1,57,0.0,0.0,0.0,7.58
2024-01-31T21:00,21.5,60,0.0,0.0,0.0,6.91
2024-01-31T22:00,20.9,61,0.0,0.0,0.0,6.50
2024-01-31T23:00,20.2,64,0.0,0.0,0.0,6.15
2024-02-01T00:00,19.7,66,0.0,0.0,0.0,5.61
2024-02-01T01:00,19.1,66,0.0,0.0,0.0,5.10
2024-02-01T02:00,18.6,65,0.0,0.0,0.0,5.13
2024-02-01T03:00,18.2,65,0.0,0.0,0.0,5.19
2024-02-01T04:00,18.6,62,0.0,0.0,0.0,5.44
2024-02-01T05:00,18.4,62,0.0,0.0,0.0,6.04
2024-02-01T06:00,18.1,61,0.0,0.0,0.0,6.13
2024-02-01T07:00,17.9,61,0.0,0.0,0.0,6.26
2024-02-01T08:00,18.4,56,48.0,133.6,31.0,6.04
2024-02-01T09:00,20.2,45,223.0,407.3,96.0,7.07
2024-02-01T10:00,21.7,43,444.0,646.6,121.0,7.52
2024-02-01T11:00,22.8,42,616.0,732.4,143.0,7.71
2024-02-01T12:00,23.4,41,720.0,751.9,163.0,7.62
2024-02-01T13:00,24.0,41,773.0,786.7,161.0,7.54
2024-02-01T14:00,24.6,39,733.0,748.6,168.0,7.77
2024-02-01T15:00,24.3,39,628.0,697.2,159.0,8.41
2024-02-01T16:00,23.8,42,456.0,571.3,149.0,8.65
2024-02-01T17:00,23.0,46,252.0,396.5,110.0,9.40
2024-02-01T18:00,21.9,49,79.0,202.9,48.0,9.17
2024-02-01T19:00,21.4,47,1.0,0.0,1.0,8.16
2024-02-01T20:00,21.0,48,0.0,0.0,0.0,7.67
2024-02-01T21:00,20.6,49,0.0,0.0,0.0,7.00
2024-02-01T22:00,20.1,52,0.0,0.0,0.0,6.84
2024-02-01T23:00,19.7,54,0.0,0.0,0.0,7.18
2024-02-02T00:00,19.2,56,0.0,0.0,0.0,7.13
2024-02-02T01:00,18.6,58,0.0,0.0,0.0,6.91
2024-02-02T02:00,18.0,63,0.0,0.0,0.0,6.90
2024-02-02T03:00,17.2,61,0.0,0.0,0.0,6.24
2024-02-02T04:00,16.9,60,0.0,0.0,0.0,5.92
2024-02-02T05:00,16.9,61,0.0,0.0,0.0,6.53
2024-02-02T06:00,16.6,59,0.0,0.0,0.0,6.44
2024-02-02T07:00,16.0,57,0.0,0.0,0.0,6.24
2024-02-02T08:00,16.8,46,53.0,163.8,32.0,6.52
2024-02-02T09:00,19.0,36,243.0,481.4,92.0,7.29
2024-02-02T10:00,20.4,34,453.0,653.7,125.0,8.32
2024-02-02T11:00,21.7,34,630.0,744.9,147.0,8.32
2024-02-02T12:00,22.2,32,751.0,801.5,155.0,9.10
2024-02-02T13:00,23.2,33,775.0,759.3,182.0,8.61
2024-02-02T14:00,23.1,35,765.0,805.0,155.0,8.77
2024-02-02T15:00,23.6,30,672.0,781.3,144.0,8.54
2024-02-02T16:00,22.8,28,502.0,671.7,139.0,9.21
2024-02-02T17:00,22.3,28,298.0,529.1,107.0,9.25
2024-02-02T18:00,21.5,33,92.0,259.3,52.0,9.39
2024-02-02T19:00,21.0,37,1.0,0.0,1.0,9.05
2024-02-02T20:00,20.8,42,0.0,0.0,0.0,8.61
2024-02-02T21:00,20.1,45,0.0,0.0,0.0,7.42
2024-02-02T22:00,19.8,47,0.0,0.0,0.0,7.00
2024-02-02T23:00,19.5,48,0.0,0.0,0.0,6.91
2024-02-03T00:00,19.0,51,0.0,0.0,0.0,6.93
2024-02-03T01:00,18.3,51,0.0,0.0,0.0,6.38
2024-02-03T02:00,17.6,52,0.0,0.0,0.0,6.26
2024-02-03T03:00,17.3,54,0.0,0.0,0.0,7.02
2024-02-03T04:00,18.3,53,0.0,0.0,0.0,7.26
2024-02-03T05:00,18.0,57,0.0,0.0,0.0,7.69
2024-02-03T06:00,17.7,59,0.0,0.0,0.0,7.20
2024-02-03T07:00,17.5,60,0.0,0.0,0.0,7.42
2024-02-03T08:00,18.2,56,49.0,131.7,32.0,6.71
2024-02-03T09:00,20.1,46,240.0,459.5,95.0,6.31
2024-02-03T10:00,22.1,42,450.0,644.8,125.0,6.70
2024-02-03T11:00,23.4,40,629.0,748.0,142.0,6.58
2024-02-03T12:00,24.4,38,747.0,795.7,153.0,6.67
2024-02-03T13:00,24.9,39,793.0,812.5,156.0,7.28
2024-02-03T14:00,24.9,40,763.0,801.6,153.0,7.95
2024-02-03T15:00,24.5,41,661.0,760.1,145.0,8.72
2024-02-03T16:00,24.1,45,487.0,640.4,139.0,8.80
2024-02-03T17:00,23.5,46,285.0,486.5,108.0,8.52
2024-02-03T18:00,22.7,48,90.0,250.6,51.0,8.05
2024-02-03T19:00,22.1,49,1.0,0.0,1.0,7.52
2024-02-03T20:00,21.7,49,0.0,0.0,0.0,6.99
2024-02-03T21:00,21.3,50,0.0,0.0,0.0,6.43
2024-02-03T22:00,20.8,51,0.0,0.0,0.0,6.00
2024-02-03T23:00,20.3,53,0.0,0.0,0.0,5.32
2024-02-04T00:00,19.6,58,0.0,0.0,0.0,4.80
2024-02-04T01:00,19.0,60,0.0,0.0,0.0,4.57
2024-02-04T02:00,18.1,61,0.0,0.0,0.0,4.22
2024-02-04T03:00,17.7,56,0.0,0.0,0.0,4.22
2024-02-04T04:00,18.0,47,0.0,0.0,0.0,4.39
2024-02-04T05:00,17.8,47,0.0,0.0,0.0,4.75
2024-02-04T06:00,17.6,48,0.0,0.0,0.0,5.07
2024-02-04T07:00,17.4,49,0.0,0.0,0.0,4.92
2024-02-04T08:00,18.7,45,55.0,169.1,33.0,4.65
2024-02-04T09:00,21.4,38,245.0,481.7,92.0,4.70
2024-02-04T10:00,23.3,44,456.0,657.5,123.0,5.91
2024-02-04T11:00,24.4,42,632.0,749.5,142.0,6.17
2024-02-04T12:00,24.9,41,749.0,796.6,152.0,6.38
2024-02-04T13:00,25.4,40,794.0,811.8,155.0,6.89
2024-02-04T14:00,25.4,40,766.0,800.9,154.0,7.85
2024-02-04T15:00,25.2,39,663.0,755.1,148.0,8.28
2024-02-04T16:00,24.5,47,493.0,660.6,132.0,8.73
2024-02-04T17:00,24.0,47,293.0,523.6,101.0,8.68
2024-02-04T18:00,23.2,49,92.0,254.7,52.0,8.72
2024-02-04T19:00,22.8,49,1.0,0.0,1.0,7.73
2024-02-04T20:00,22.4,51,0.0,0.0,0.0,7.18
2024-02-04T21:00,22.0,52,0.0,0.0,0.0,6.73
2024-02-04T22:00,21.5,53,0.0,0.0,0.0,6.03
2024-02-04T23:00,20.8,56,0.0,0.0,0.0,5.60
2024-02-05T00:00,20.1,58,0.0,0.0,0.0,4.96
2024-02-05T01:00,19.3,57,0.0,0.0,0.0,4.57
2024-02-05T02:00,18.7,51,0.0,0.0,0.0,4.39
2024-02-05T03:00,18.5,48,0.0,0.0,0.0,4.61
2024-02-05T04:00,19.7,46,0.0,0.0,0.0,4.81
2024-02-05T05:00,19.8,50,0.0,0.0,0.0,5.54
2024-02-05T06:00,19.8,53,0.0,0.0,0.0,5.89
2024-02-05T07:00,19.8,54,0.0,0.0,0.0,5.97
2024-02-05T08:00,20.6,51,41.0,53.4,34.0,5.65
2024-02-05T09:00,21.9,48,185.0,209.5,118.0,6.02
2024-02-05T10:00,23.6,46,423.0,518.7,159.0,7.52
2024-02-05T11:00,24.4,43,528.0,425.0,249.0,7.64
2024-02-05T12:00,25.4,41,688.0,591.4,243.0,7.93
2024-02-05T13:00,25.6,40,737.0,612.4,253.0,9.13
2024-02-05T14:00,25.6,40,762.0,770.2,171.0,9.57
2024-02-05T15:00,25.2,43,658.0,723.8,162.0,9.71
2024-02-05T16:00,24.6,48,476.0,553.2,172.0,9.40
2024-02-05T17:00,23.6,52,257.0,313.9,141.0,9.04
2024-02-05T18:00,22.8,54,87.0,157.7,62.0,8.56
2024-02-05T19:00,22.3,55,2.0,0.0,2.0,8.03
2024-02-05T20:00,21.9,57,0.0,0.0,0.0,7.25
2024-02-05T21:00,21.5,57,0.0,0.0,0.0,6.71
2024-02-05T22:00,21.1,59,0.0,0.0,0.0,6.44
2024-02-05T23:00,20.7,61,0.0,0.0,0.0,6.10
2024-02-06T00:00,20.2,62,0.0,0.0,0.0,5.63
2024-02-06T01:00,19.4,63,0.0,0.0,0.0,5.19
2024-02-06T02:00,18.6,59,0.0,0.0,0.0,4.83
2024-02-06T03:00,18.2,56,0.0,0.0,0.0,4.74
2024-02-06T04:00,18.8,51,0.0,0.0,0.0,4.79
2024-02-06T05:00,19.1,52,0.0,0.0,0.0,5.33
2024-02-06T06:00,18.9,55,0.0,0.0,0.0,5.35
2024-02-06T07:00,18.7,57,0.0,0.0,0.0,5.03
2024-02-06T08:00,19.5,54,54.0,136.1,36.0,4.93
2024-02-06T09:00,21.6,48,236.0,378.8,114.0,5.02
2024-02-06T10:00,23.4,50,452.0,608.0,141.0,6.35
2024-02-06T11:00,24.7,45,621.0,699.1,160.0,6.58
2024-02-06T12:00,25.8,40,739.0,754.4,169.0,6.49
2024-02-06T13:00,26.3,39,787.0,771.3,175.0,6.54
2024-02-06T14:00,26.3,40,760.0,772.1,165.0,7.00
2024-02-06T15:00,26.0,42,662.0,736.5,155.0,7.99
2024-02-06T16:00,25.7,43,501.0,671.4,130.0,9.08
2024-02-06T17:00,25.3,41,299.0,529.1,102.0,8.73
2024-02-06T18:00,24.2,45,96.0,268.9,53.0,8.84
2024-02-06T19:00,24.0,46,2.0,0.0,2.0,8.06
2024-02-06T20:00,23.7,49,0.0,0.0,0.0,7.25
2024-02-06T21:00,23.2,52,0.0,0.0,0.0,6.77
2024-02-06T22:00,22.8,53,0.0,0.0,0.0,6.07
2024-02-06T23:00,22.4,56,0.0,0.0,0.0,5.94
2024-02-07T00:00,21.9,60,0.0,0.0,0.0,6.02
2024-02-07T01:00,21.5,63,0.0,0.0,0.0,6.31
2024-02-07T02:00,21.2,67,0.0,0.0,0.0,6.01
2024-02-07T03:00,21.0,71,0.0,0.0,0.0,5.00
2024-02-07T04:00,20.6,68,0.0,0.0,0.0,4.10
2024-02-07T05:00,20.2,66,0.0,0.0,0.0,3.45
2024-02-07T06:00,19.4,67,0.0,0.0,0.0,2.91
2024-02-07T07:00,20.1,64,0.0,0.0,0.0,0.92
2024-02-07T08:00,20.1,60,52.0,142.5,33.0,3.16
2024-02-07T09:00,22.5,47,206.0,339.1,96.0,3.72
2024-02-07T10:00,25.6,35,372.0,433.7,149.0,4.19
2024-02-07T11:00,28.2,31,554.0,566.2,179.0,4.77
2024-02-07T12:00,29.1,37,643.0,573.4,208.0,5.19
2024-02-07T13:00,29.4,37,707.0,611.2,220.0,4.88
2024-02-07T14:00,28.9,43,716.0,659.0,206.0,5.84
2024-02-07T15:00,27.8,50,613.0,633.3,175.0,6.02
2024-02-07T16:00,27.6,44,480.0,604.7,144.0,6.00
2024-02-07T17:00,26.7,49,234.0,349.2,103.0,3.42
2024-02-07T18:00,26.5,50,90.0,209.3,56.0,1.66
2024-02-07T19:00,26.5,51,2.0,0.0,2.0,0.85
2024-02-07T20:00,25.7,56,0.0,0.0,0.0,1.89
2024-02-07T21:00,25.5,57,0.0,0.0,0.0,2.35
2024-02-07T22:00,24.6,60,0.0,0.0,0.0,2.77
2024-02-07T23:00,22.7,70,0.0,0.0,0.0,4.96
2024-02-08T00:00,23.0,69,0.0,0.0,0.0,3.16
2024-02-08T01:00,22.8,70,0.0,0.0,0.0,3.23
2024-02-08T02:00,22.8,70,0.0,0.0,0.0,4.36
2024-02-08T03:00,22.5,68,0.0,0.0,0.0,4.08
2024-02-08T04:00,22.7,70,0.0,0.0,0.0,2.72
2024-02-08T05:00,22.3,73,0.0,0.0,0.0,3.16
2024-02-08T06:00,21.9,74,0.0,0.0,0.0,3.18
2024-02-08T07:00,21.7,74,0.0,0.0,0.0,2.69
2024-02-08T08:00,23.0,69,47.0,104.1,33.0,2.33
2024-02-08T09:00,24.4,64,179.0,260.1,94.0,2.48
2024-02-08T10:00,25.6,61,326.0,357.9,141.0,3.64
2024-02-08T11:00,26.6,58,491.0,408.8,219.0,5.07
2024-02-08T12:00,27.6,53,610.0,515.8,217.0,5.07
2024-02-08T13:00,28.1,51,645.0,556.2,200.0,5.44
2024-02-08T14:00,26.8,62,714.0,664.0,198.0,5.76
2024-02-08T15:00,26.7,63,593.0,580.0,190.0,5.25
2024-02-08T16:00,26.9,62,418.0,492.2,143.0,4.34
2024-02-08T17:00,26.3,65,257.0,381.0,113.0,3.61
2024-02-08T18:00,25.6,68,96.0,260.7,53.0,2.31
2024-02-08T19:00,25.2,69,2.0,0.0,2.0,0.71
2024-02-08T20:00,25.1,68,0.0,0.0,0.0,1.00
2024-02-08T21:00,24.8,71,0.0,0.0,0.0,1.30
2024-02-08T22:00,24.4,70,0.0,0.0,0.0,3.22
2024-02-08T23:00,23.8,75,0.0,0.0,0.0,2.86
2024-02-09T00:00,23.4,78,0.0,0.0,0.0,2.47
2024-02-09T01:00,22.3,84,0.0,0.0,0.0,2.77
2024-02-09T02:00,22.5,83,0.0,0.0,0.0,2.92
2024-02-09T03:00,22.0,84,0.0,0.0,0.0,3.08
2024-02-09T04:00,22.1,83,0.0,0.0,0.0,2.51
2024-02-09T05:00,22.0,84,0.0,0.0,0.0,2.46
2024-02-09T06:00,21.4,87,0.0,0.0,0.0,2.22
2024-02-09T07:00,21.0,88,0.0,0.0,0.0,1.99
2024-02-09T08:00,22.2,82,48.0,125.2,31.0,1.87
2024-02-09T09:00,23.9,74,215.0,337.1,104.0,1.50
2024-02-09T10:00,25.4,66,400.0,484.9,148.0,1.97
2024-02-09T11:00,27.1,59,622.0,691.3,160.0,3.40
2024-02-09T12:00,28.4,53,736.0,741.1,169.0,4.97
2024-02-09T13:00,28.7,53,790.0,770.5,171.0,5.78
2024-02-09T14:00,27.6,64,715.0,695.7,172.0,7.22
2024-02-09T15:00,27.6,65,603.0,643.2,154.0,7.26
2024-02-09T16:00,26.4,71,425.0,509.1,139.0,5.60
2024-02-09T17:00,25.9,72,259.0,391.4,110.0,4.00
2024-02-09T18:00,24.8,77,73.0,179.2,43.0,0.22
2024-02-09T19:00,24.9,75,2.0,0.0,2.0,0.67
2024-02-09T20:00,24.4,78,0.0,0.0,0.0,1.89
2024-02-09T21:00,23.2,83,0.0,0.0,0.0,3.06
2024-02-09T22:00,23.2,82,0.0,0.0,0.0,1.25
2024-02-09T23:00,23.3,82,0.0,0.0,0.0,2.28
2024-02-10T00:00,23.0,85,0.0,0.0,0.0,2.72
2024-02-10T01:00,22.5,88,0.0,0.0,0.0,2.52
2024-02-10T02:00,21.9,90,0.0,0.0,0.0,2.94
2024-02-10T03:00,21.6,89,0.0,0.0,0.0,3.92
2024-02-10T04:00,22.2,89,0.0,0.0,0.0,3.83
2024-02-10T05:00,21.9,88,0.0,0.0,0.0,2.97
2024-02-10T06:00,21.8,89,0.0,0.0,0.0,2.86
2024-02-10T07:00,22.1,88,0.0,0.0,0.0,2.69
2024-02-10T08:00,22.6,84,57.0,153.3,36.0,3.13
2024-02-10T09:00,24.0,78,240.0,418.9,101.0,2.14
